171FD91CBF0D6FABF499A9452A4950D5,91FAD514BC3A214E6ADFB329565EF4BE,VTS,1,,2013-01-13 10:39:00,2013-01-13 10:50:00,1,660,2.97,-73.969086,40.754044,-73.973473,40.782784
FCFFBC6FFBA23178D9C569CAE435020F,4A236F3DCDBA7E154FB16369629DAC61,VTS,1,,2013-01-13 10:45:00,2013-01-13 10:55:00,1,600,2.05,-74.001823,40.745949,-73.9842,40.732098
D5C7CD37EA4D372D00F0A681CDC93F11,B2408366889E147E847DDB81C7D0004D,VTS,1,,2013-01-13 10:29:00,2013-01-13 10:34:00,5,300,1.44,-74.005318,40.725838,-73.994499,40.732998
9C79E336DE8988E71F83F98D4E9210DF,74977945228F4F9ED83F010E72F2456F,VTS,1,,2013-01-13 11:26:00,2013-01-13 11:29:00,4,180,.60,-73.954399,40.77821,-73.952866,40.784184
FCFFBC6FFBA23178D9C569CAE435020F,4A236F3DCDBA7E154FB16369629DAC61,VTS,1,,2013-01-13 11:22:00,2013-01-13 11:26:00,1,240,1.01,-73.978539,40.752853,-73.985435,40.747772
D5C7CD37EA4D372D00F0A681CDC93F11,B2408366889E147E847DDB81C7D0004D,VTS,1,,2013-01-13 11:11:00,2013-01-13 11:27:00,5,960,5.88,-74.015106,40.704922,-73.985901,40.772778
4F7C132D3130970CFA892CC858F5ECB5,BBCD16FCD37E7B7761AC2C391CA87134,VTS,1,,2013-01-13 12:02:00,2013-01-13 12:07:00,6,300,.86,-73.987114,40.749599,-73.976173,40.744301
9C79E336DE8988E71F83F98D4E9210DF,74977945228F4F9ED83F010E72F2456F,VTS,1,,2013-01-13 08:28:00,2013-01-13 08:32:00,3,240,1.22,-73.99231,40.724724,-73.987305,40.738834
4F7C132D3130970CFA892CC858F5ECB5,BBCD16FCD37E7B7761AC2C391CA87134,VTS,1,,2013-01-13 09:53:00,2013-01-13 09:57:00,5,240,1.29,-73.962074,40.776051,-73.97953,40.784393
FCFFBC6FFBA23178D9C569CAE435020F,4A236F3DCDBA7E154FB16369629DAC61,VTS,1,,2013-01-13 09:57:00,2013-01-13 10:02:00,1,300,1.18,-73.994896,40.745281,-74.008072,40.747921
D5C7CD37EA4D372D00F0A681CDC93F11,B2408366889E147E847DDB81C7D0004D,VTS,1,,2013-01-13 09:57:00,2013-01-13 10:00:00,5,180,.76,-73.945923,40.778824,-73.945923,40.778824
9C79E336DE8988E71F83F98D4E9210DF,74977945228F4F9ED83F010E72F2456F,VTS,1,,2013-01-13 12:12:00,2013-01-13 12:22:00,3,600,1.51,-73.969215,40.766548,-73.983978,40.75975
849E486825860106403FB991A763BCC3,1E9097F7A5E04AF47079C6C8E043C29E,VTS,1,,2013-01-13 10:08:00,2013-01-13 10:14:00,1,360,1.54,-73.98204,40.740334,-73.992256,40.754112
BB8B5987269FE82C5A9CAA78DE6E2F8D,E6B437F8309AB1D2899AD0F671A4CAB2,VTS,1,,2013-01-13 12:43:00,2013-01-13 12:47:00,1,240,.95,-73.979935,40.781559,-73.971672,40.792267
FCFFBC6FFBA23178D9C569CAE435020F,4A236F3DCDBA7E154FB16369629DAC61,VTS,1,,2013-01-13 10:09:00,2013-01-13 10:14:00,1,300,1.30,-73.991295,40.765553,-73.984772,40.779282
FCFFBC6FFBA23178D9C569CAE435020F,4A236F3DCDBA7E154FB16369629DAC61,VTS,1,,2013-01-13 11:13:00,2013-01-13 11:20:00,1,420,2.66,-74.001541,40.726135,-73.981857,40.752106
B0E3A2CF1A7FDC886F9C776301C42F5B,9614FC7C06DE9B0D301D9A28F1520CB8,VTS,1,,2013-01-13 09:31:00,2013-01-13 09:37:00,5,360,1.80,-73.983154,40.777763,-73.986351,40.75592
D5C7CD37EA4D372D00F0A681CDC93F11,B2408366889E147E847DDB81C7D0004D,VTS,1,,2013-01-13 07:35:00,2013-01-13 07:45:00,5,600,3.24,-73.989899,40.700806,-73.995087,40.715183
B6585890F68EE02702F32DECDEABC2A8,E52F4A82FCD261E1DFBBCFF92FF80407,VTS,1,,2013-01-13 12:47:00,2013-01-13 12:55:00,2,480,1.64,-73.978485,40.783039,-73.957458,40.780182
9C79E336DE8988E71F83F98D4E9210DF,663E98F54AFAD7F8DD356FFB5061EBAD,VTS,1,,2013-01-13 02:22:00,2013-01-13 02:25:00,6,180,1.04,-73.999901,40.743366,-73.992439,40.753635
171FD91CBF0D6FABF499A9452A4950D5,91FAD514BC3A214E6ADFB329565EF4BE,VTS,1,,2013-01-13 12:06:00,2013-01-13 12:09:00,1,180,.58,-73.972626,40.793442,-73.968582,40.799042
0B3D3D51C78E944F68DC04209E86D5F7,C547778100387B58D789079F2D0ECA17,VTS,1,,2013-01-13 02:13:00,2013-01-13 02:18:00,6,300,1.11,-74.000755,40.725616,-73.990387,40.731419
9C79E336DE8988E71F83F98D4E9210DF,74977945228F4F9ED83F010E72F2456F,VTS,1,,2013-01-13 13:37:00,2013-01-13 13:43:00,3,360,.98,-73.96196,40.773708,-73.949966,40.771866
849E486825860106403FB991A763BCC3,1E9097F7A5E04AF47079C6C8E043C29E,VTS,1,,2013-01-13 12:04:00,2013-01-13 12:12:00,1,480,1.22,-73.98037,40.726261,-73.987625,40.737537
4F7C132D3130970CFA892CC858F5ECB5,A3CF11240289E791B357897E2C37D025,VTS,1,,2013-01-13 02:11:00,2013-01-13 02:20:00,6,540,1.57,-73.991196,40.717434,-74.007202,40.711693
D5C7CD37EA4D372D00F0A681CDC93F11,B2408366889E147E847DDB81C7D0004D,VTS,1,,2013-01-13 13:14:00,2013-01-13 13:37:00,5,1380,4.12,-73.995026,40.717194,-73.979897,40.765263
B0E3A2CF1A7FDC886F9C776301C42F5B,9614FC7C06DE9B0D301D9A28F1520CB8,VTS,1,,2013-01-13 12:09:00,2013-01-13 12:18:00,5,540,2.75,-73.988373,40.731171,-73.966171,40.761986
0B3D3D51C78E944F68DC04209E86D5F7,E1854037AF1B2A984F3C56208C66539D,VTS,1,,2013-01-13 12:03:00,2013-01-13 12:13:00,5,600,2.77,-73.953575,40.77544,-73.979729,40.746254
171FD91CBF0D6FABF499A9452A4950D5,91FAD514BC3A214E6ADFB329565EF4BE,VTS,1,,2013-01-13 12:11:00,2013-01-13 12:15:00,1,240,.69,-73.969566,40.800484,-73.97229,40.794224
0B3D3D51C78E944F68DC04209E86D5F7,E1854037AF1B2A984F3C56208C66539D,VTS,1,,2013-01-13 10:39:00,2013-01-13 10:46:00,5,420,1.36,-73.962196,40.767799,-73.981834,40.77356
4F7C132D3130970CFA892CC858F5ECB5,BBCD16FCD37E7B7761AC2C391CA87134,VTS,1,,2013-01-13 12:59:00,2013-01-13 13:01:00,6,120,.44,-73.967079,40.794025,-73.970474,40.7966
9C79E336DE8988E71F83F98D4E9210DF,74977945228F4F9ED83F010E72F2456F,VTS,1,,2013-01-13 10:58:00,2013-01-13 11:02:00,3,240,.58,-73.992172,40.749592,-73.991547,40.755241
849E486825860106403FB991A763BCC3,1E9097F7A5E04AF47079C6C8E043C29E,VTS,1,,2013-01-13 13:21:00,2013-01-13 13:29:00,1,480,1.82,-73.959991,40.773518,-73.970047,40.754452
0B3D3D51C78E944F68DC04209E86D5F7,E1854037AF1B2A984F3C56208C66539D,VTS,1,,2013-01-13 10:49:00,2013-01-13 10:58:00,5,540,2.03,-73.977234,40.774445,-73.990295,40.751526
FCFFBC6FFBA23178D9C569CAE435020F,4A236F3DCDBA7E154FB16369629DAC61,VTS,1,,2013-01-13 13:14:00,2013-01-13 13:34:00,1,1200,3.25,-73.971916,40.75629,-73.998642,40.718414
BB8B5987269FE82C5A9CAA78DE6E2F8D,E6B437F8309AB1D2899AD0F671A4CAB2,VTS,1,,2013-01-13 11:33:00,2013-01-13 11:35:00,1,120,.40,-73.984375,40.739441,-73.987,40.73941
D5C7CD37EA4D372D00F0A681CDC93F11,B2408366889E147E847DDB81C7D0004D,VTS,1,,2013-01-13 12:32:00,2013-01-13 12:41:00,5,540,2.23,-73.954262,40.784531,-73.968796,40.763527
B0E3A2CF1A7FDC886F9C776301C42F5B,9614FC7C06DE9B0D301D9A28F1520CB8,VTS,1,,2013-01-13 12:46:00,2013-01-13 12:50:00,5,240,.96,-73.971779,40.746078,-73.981697,40.743843
171FD91CBF0D6FABF499A9452A4950D5,91FAD514BC3A214E6ADFB329565EF4BE,VTS,1,,2013-01-13 12:44:00,2013-01-13 12:51:00,1,420,2.11,-73.961479,40.801369,-73.979599,40.776207
9C79E336DE8988E71F83F98D4E9210DF,74977945228F4F9ED83F010E72F2456F,VTS,1,,2013-01-13 07:34:00,2013-01-13 07:39:00,3,300,1.33,-73.95356,40.799477,-73.941803,40.806187
171FD91CBF0D6FABF499A9452A4950D5,91FAD514BC3A214E6ADFB329565EF4BE,VTS,1,,2013-01-13 07:46:00,2013-01-13 08:04:00,1,1080,9.25,-73.976341,40.785881,-73.870552,40.773712
0B3D3D51C78E944F68DC04209E86D5F7,E1854037AF1B2A984F3C56208C66539D,VTS,1,,2013-01-13 07:44:00,2013-01-13 07:47:00,6,180,.60,-73.973572,40.748096,-73.979942,40.745758
B6585890F68EE02702F32DECDEABC2A8,E52F4A82FCD261E1DFBBCFF92FF80407,VTS,1,,2013-01-13 11:27:00,2013-01-13 11:36:00,3,540,1.46,-73.888054,40.768112,-73.88443,40.749977
0B3D3D51C78E944F68DC04209E86D5F7,E1854037AF1B2A984F3C56208C66539D,VTS,1,,2013-01-13 12:19:00,2013-01-13 12:28:00,5,540,1.31,-73.989876,40.735474,-74.008209,40.739086
4F7C132D3130970CFA892CC858F5ECB5,BBCD16FCD37E7B7761AC2C391CA87134,VTS,1,,2013-01-13 07:50:00,2013-01-13 07:59:00,6,540,4.14,-73.944115,40.788246,-73.986145,40.745056
9C79E336DE8988E71F83F98D4E9210DF,74977945228F4F9ED83F010E72F2456F,VTS,1,,2013-01-13 11:52:00,2013-01-13 11:58:00,3,360,1.10,-73.990288,40.757294,-73.98896,40.769348
B6585890F68EE02702F32DECDEABC2A8,E52F4A82FCD261E1DFBBCFF92FF80407,VTS,1,,2013-01-13 12:03:00,2013-01-13 12:12:00,6,540,2.58,-73.955559,40.776676,-73.967812,40.753803
BB8B5987269FE82C5A9CAA78DE6E2F8D,E6B437F8309AB1D2899AD0F671A4CAB2,VTS,1,,2013-01-13 12:53:00,2013-01-13 13:05:00,1,720,2.61,-73.975639,40.781952,-73.978264,40.753777
4F7C132D3130970CFA892CC858F5ECB5,BBCD16FCD37E7B7761AC2C391CA87134,VTS,1,,2013-01-13 12:17:00,2013-01-13 12:22:00,6,300,1.86,-73.961372,40.760792,-73.956757,40.780075
B0E3A2CF1A7FDC886F9C776301C42F5B,9614FC7C06DE9B0D301D9A28F1520CB8,VTS,1,,2013-01-13 12:20:00,2013-01-13 12:23:00,5,180,.33,-73.962082,40.767895,-73.967064,40.769894
B6585890F68EE02702F32DECDEABC2A8,E52F4A82FCD261E1DFBBCFF92FF80407,VTS,1,,2013-01-13 12:20:00,2013-01-13 12:24:00,4,240,.57,-73.950592,40.771526,-73.953438,40.767296
171FD91CBF0D6FABF499A9452A4950D5,91FAD514BC3A214E6ADFB329565EF4BE,VTS,1,,2013-01-13 12:52:00,2013-01-13 13:04:00,1,720,2.88,-73.980797,40.774128,-74.00808,40.747852
849E486825860106403FB991A763BCC3,1E9097F7A5E04AF47079C6C8E043C29E,VTS,1,,2013-01-13 12:58:00,2013-01-13 13:04:00,1,360,1.53,-73.964104,40.756763,-73.959427,40.773556
D5C7CD37EA4D372D00F0A681CDC93F11,B2408366889E147E847DDB81C7D0004D,VTS,1,,2013-01-13 10:56:00,2013-01-13 11:00:00,5,240,.92,-73.994499,40.732998,-73.994499,40.732998
